effects,name,pageUrl
Euphoric; Relaxed; Happy; Talkative; Uplifted,Mango Tango,https://www.leafly.com/hybrid/mango-tango
Focused; Happy; Creative; Dry Eyes; Dry Mouth,Manitoba Poison,https://www.leafly.com/hybrid/manitoba-poison
,Maramota #10,https://www.leafly.com/hybrid/maramota-10
Dry Eyes; Dry Mouth; Euphoric; Focused; Hungry,Margaret Cho-G,https://www.leafly.com/hybrid/margaret-cho-g
Happy; Relaxed; Uplifted; Euphoric; Creative,Marionberry Kush,https://www.leafly.com/hybrid/marionberry-kush
Relaxed; Happy; Uplifted; Creative; Paranoid,Marley's Collie,https://www.leafly.com/hybrid/marleys-collie
Focused; Relaxed; Sleepy; Uplifted; Happy,Martian Mean Green,https://www.leafly.com/hybrid/martian-mean-green
Relaxed; Euphoric; Uplifted; Happy; Creative,Master Skunk,https://www.leafly.com/hybrid/master-skunk
Relaxed; Euphoric; Happy; Uplifted; Creative,Master Yoda,https://www.leafly.com/hybrid/master-yoda
Happy; Uplifted; Creative; Energetic; Euphoric,Mau-Mau,https://www.leafly.com/hybrid/mau-mau
Happy; Hungry; Euphoric; Relaxed; Creative,Maui Berry,https://www.leafly.com/hybrid/maui-berry
Relaxed; Uplifted; Euphoric; Happy; Creative,Maui Bubble Gift,https://www.leafly.com/hybrid/maui-bubble-gift
Happy; Talkative; Creative; Energetic; Euphoric,Maui Haole,https://www.leafly.com/hybrid/maui-haole
Dry Mouth; Happy; Anxious; Dry Eyes; Euphoric,Maui Mango Diesel,https://www.leafly.com/hybrid/maui-mango-diesel
Creative; Euphoric; Aroused; Energetic; Giggly,Maui Pineapple Chunk,https://www.leafly.com/hybrid/maui-pineapple-chunk
Euphoric; Energetic; Relaxed; Happy; Uplifted,Medibud,https://www.leafly.com/hybrid/medibud
Relaxed; Euphoric; Happy; Uplifted; Hungry,Medicine Man,https://www.leafly.com/hybrid/medicine-man
Happy; Euphoric; Uplifted; Relaxed; Focused,Medusa,https://www.leafly.com/hybrid/medusa
Relaxed; Creative; Tingly; Happy; Energetic,Mega Jackpot,https://www.leafly.com/hybrid/mega-jackpot
Happy; Relaxed; Creative; Uplifted; Euphoric,Melon Gum,https://www.leafly.com/hybrid/melon-gum
Relaxed; Euphoric; Happy; Uplifted; Sleepy,Mendocino Purps,https://www.leafly.com/hybrid/mendocino-purps
Uplifted; Talkative; Happy; Euphoric; Relaxed,Michael Phelps OG,https://www.leafly.com/hybrid/michael-phelps-og
Happy; Relaxed; Euphoric; Creative; Uplifted,Middlefork,https://www.leafly.com/hybrid/middlefork
Relaxed; Euphoric; Uplifted; Sleepy; Happy,Midnight,https://www.leafly.com/hybrid/midnight
Relaxed; Uplifted; Energetic; Happy; Focused,Millennium,https://www.leafly.com/hybrid/millennium
Relaxed; Happy; Uplifted; Euphoric; Energetic,Mob Boss,https://www.leafly.com/hybrid/mob-boss
Relaxed; Happy; Creative; Uplifted; Energetic,Monkey Paw,https://www.leafly.com/hybrid/monkey-paw
Euphoric; Uplifted; Hungry; Relaxed; Tingly,Monster OG,https://www.leafly.com/hybrid/monster-og
Happy; Relaxed; Uplifted; Creative; Euphoric,Montana Silvertip,https://www.leafly.com/hybrid/montana-silvertip
Relaxed; Sleepy; Headache; Euphoric; Uplifted,Morning Star,https://www.leafly.com/hybrid/morning-star
Energetic; Uplifted; Happy; Creative; Focused,Mother’s Helper,https://www.leafly.com/hybrid/mothers-helper
Euphoric; Happy; Relaxed; Tingly; Hungry,Mr. Tusk,https://www.leafly.com/hybrid/mr-tusk
Euphoric; Happy; Relaxed; Tingly; Giggly,Ms. Universe,https://www.leafly.com/hybrid/ms-universe
Relaxed; Aroused; Happy; Energetic; Hungry,Mt. Rainier,https://www.leafly.com/hybrid/mt-rainier
Creative; Giggly; Happy; Hungry; Relaxed,NY Cheese,https://www.leafly.com/hybrid/ny-cheese
Hungry; Energetic; Uplifted; Giggly; Talkative,NY-47,https://www.leafly.com/hybrid/ny-47
Happy; Euphoric; Relaxed; Uplifted; Energetic,NYC Diesel,https://www.leafly.com/hybrid/nyc-diesel
Happy; Relaxed; Uplifted; Euphoric; Focused,Nebula,https://www.leafly.com/hybrid/nebula
Focused; Relaxed,Nebula II CBD,https://www.leafly.com/hybrid/nebula-ii-cbd
,Nepalese Jam,https://www.leafly.com/hybrid/nepalese-jam
Relaxed; Uplifted; Tingly; Happy; Euphoric,Northern Skunk,https://www.leafly.com/hybrid/northern-skunk
Relaxed; Happy; Euphoric; Sleepy; Uplifted,OG #18,https://www.leafly.com/hybrid/og-18
Relaxed; Euphoric; Happy; Dry Mouth; Hungry,OG Cheese,https://www.leafly.com/hybrid/og-cheese
Euphoric; Happy; Relaxed; Creative; Uplifted,OG Chem,https://www.leafly.com/hybrid/og-chem
Happy; Relaxed; Creative; Focused; Talkative,OG Diesel Kush,https://www.leafly.com/hybrid/og-diesel-kush
Relaxed; Happy; Euphoric; Uplifted; Hungry,OG Kush,https://www.leafly.com/hybrid/og-kush
Sleepy; Focused; Hungry; Tingly; Energetic,OG Poison,https://www.leafly.com/hybrid/og-poison
Euphoric; Happy; Relaxed; Tingly; Talkative,OG Ringo,https://www.leafly.com/hybrid/og-ringo
Happy; Uplifted; Relaxed; Euphoric; Creative,OG Shark,https://www.leafly.com/hybrid/og-shark
Relaxed; Sleepy; Happy; Tingly; Creative,OG Strawberry,https://www.leafly.com/hybrid/og-strawberry
,OG Tonic,https://www.leafly.com/hybrid/og-tonic
Creative; Happy; Euphoric; Relaxed; Uplifted,OG Wreck,https://www.leafly.com/hybrid/og-wreck
Happy; Euphoric; Energetic; Creative; Focused,OGiesel,https://www.leafly.com/hybrid/ogiesel
Focused; Energetic; Creative; Relaxed; Aroused,Odyssey,https://www.leafly.com/hybrid/odyssey
Energetic; Happy; Dry Mouth; Focused; Talkative,Old Lyme Connecticut OG,https://www.leafly.com/hybrid/old-lyme-connecticut-og
Tingly; Sleepy; Relaxed; Happy; Dry Eyes,Old School OG,https://www.leafly.com/hybrid/old-school-og
Energetic; Euphoric; Focused; Uplifted; Creative,Omega,https://www.leafly.com/hybrid/omega
Uplifted; Euphoric; Creative; Happy; Relaxed,Omega Dawg,https://www.leafly.com/hybrid/omega-dawg
Focused; Hungry; Relaxed; Creative; Energetic,One to One,https://www.leafly.com/hybrid/one-to-one
Hungry; Uplifted; Relaxed; Creative; Sleepy,Or,https://www.leafly.com/hybrid/or
Happy; Relaxed; Euphoric; Uplifted; Energetic,Orange Bud,https://www.leafly.com/hybrid/orange-bud
Happy; Uplifted; Relaxed; Euphoric; Hungry,Orange Cookies,https://www.leafly.com/hybrid/orange-cookies
Happy; Relaxed; Uplifted; Energetic; Euphoric,Orange Creamsicle,https://www.leafly.com/hybrid/orange-creamsicle
Happy; Euphoric; Uplifted; Creative; Relaxed,Orange Crush,https://www.leafly.com/hybrid/orange-crush
Euphoric; Uplifted; Focused; Happy; Tingly,Orange Diesel,https://www.leafly.com/hybrid/orange-diesel
Hungry; Dry Mouth; Happy; Uplifted; Relaxed,Orange Dream,https://www.leafly.com/hybrid/orange-dream
Happy; Uplifted; Energetic; Euphoric; Hungry,Orange Haze,https://www.leafly.com/hybrid/orange-haze
Happy; Relaxed; Hungry; Talkative; Creative,Orange Hill Special,https://www.leafly.com/hybrid/orange-hill-special
Tingly; Uplifted; Happy; Relaxed; Euphoric,Orange Juice,https://www.leafly.com/hybrid/orange-juice
Happy; Relaxed; Sleepy; Hungry; Uplifted,Orange Skunk,https://www.leafly.com/hybrid/orange-skunk
Happy; Relaxed; Creative; Euphoric; Focused,Orange Turbo,https://www.leafly.com/hybrid/orange-turbo
Happy; Uplifted; Relaxed; Focused; Energetic,Orange Velvet,https://www.leafly.com/hybrid/orange-velvet
Relaxed; Uplifted; Happy; Euphoric; Energetic,Oregon Pineapple,https://www.leafly.com/hybrid/oregon-pineapple
Relaxed; Happy; Uplifted; Talkative; Euphoric,Organic Diesel,https://www.leafly.com/hybrid/organic-diesel
Energetic; Euphoric; Relaxed; Creative; Hungry,Peaches and Cream,https://www.leafly.com/hybrid/peaches-and-cream
Happy; Creative; Energetic; Focused; Euphoric,Pearl Scout Cookies,https://www.leafly.com/hybrid/pearl-scout-cookies
Relaxed; Giggly; Creative; Euphoric; Happy,Peppermint Cookies,https://www.leafly.com/hybrid/peppermint-cookies
Relaxed; Happy; Uplifted; Euphoric; Focused,Permafrost,https://www.leafly.com/hybrid/permafrost
Relaxed; Happy; Euphoric; Uplifted; Creative,Phantom Cookies,https://www.leafly.com/hybrid/phantom-cookies
Euphoric; Relaxed; Uplifted; Happy; Talkative,Pie Face OG,https://www.leafly.com/hybrid/pie-face-og
Happy; Euphoric; Uplifted; Relaxed; Creative,Pineapple,https://www.leafly.com/hybrid/pineapple
Relaxed; Happy; Euphoric; Uplifted; Tingly,Pineapple Chunk,https://www.leafly.com/hybrid/pineapple-chunk
Happy; Euphoric; Uplifted; Focused; Energetic,Pineapple Diesel,https://www.leafly.com/hybrid/pineapple-diesel
Happy; Relaxed; Creative; Hungry; Uplifted,Pineapple Dog Shit,https://www.leafly.com/hybrid/pineapple-dog-shit
Happy; Uplifted; Euphoric; Relaxed; Energetic,Pineapple Express,https://www.leafly.com/hybrid/pineapple-express
Relaxed; Happy; Uplifted; Euphoric; Sleepy,Pineapple Kush,https://www.leafly.com/hybrid/pineapple-kush
Creative; Relaxed; Happy; Tingly; Uplifted,Pineapple Purple Skunk,https://www.leafly.com/hybrid/pineapple-purple-skunk
Relaxed; Happy; Euphoric; Focused; Uplifted,Pineapple Skunk,https://www.leafly.com/hybrid/pineapple-skunk
Relaxed; Happy; Euphoric; Uplifted; Energetic,Pineapple Trainwreck,https://www.leafly.com/hybrid/pineapple-trainwreck
Relaxed; Happy; Euphoric; Uplifted; Hungry,Pink Kush,https://www.leafly.com/hybrid/pink-kush
Aroused; Happy; Relaxed; Focused; Uplifted,Pink Mango,https://www.leafly.com/hybrid/pink-mango
Euphoric; Happy; Relaxed; Uplifted; Focused,Pink Panther,https://www.leafly.com/hybrid/pink-panther
Euphoric; Happy; Uplifted; Sleepy; Creative,Pink Pez,https://www.leafly.com/hybrid/pink-pez
Relaxed; Happy; Euphoric; Uplifted; Hungry,Platinum Girl Scout Cookies,https://www.leafly.com/hybrid/platinum-girl-scout-cookies
Euphoric; Happy; Relaxed; Giggly; Uplifted,Platinum Wreck,https://www.leafly.com/hybrid/platinum-wreck
Creative; Euphoric; Happy; Relaxed; Uplifted,Pop Rox,https://www.leafly.com/hybrid/pop-rox
Relaxed; Euphoric; Hungry; Uplifted; Anxious,Predator Pink,https://www.leafly.com/hybrid/predator-pink
Happy; Energetic; Creative; Euphoric; Focused,Professor Chaos,https://www.leafly.com/hybrid/professor-chaos
Creative; Happy; Energetic; Euphoric; Focused,Proper BHO Shatter,https://www.leafly.com/hybrid/proper-bho-shatter-h
,Proper PHO Shatter,https://www.leafly.com/hybrid/proper-pho-shatter-h
Relaxed; Giggly; Happy; Uplifted; Creative,Puna Budder,https://www.leafly.com/hybrid/puna-budder
Energetic; Happy; Euphoric; Uplifted; Creative,Pure Power Plant,https://www.leafly.com/hybrid/pure-power-plant
Relaxed; Euphoric; Happy; Tingly; Uplifted,Purple AK-47,https://www.leafly.com/hybrid/purple-ak-47
Relaxed; Happy; Euphoric; Uplifted; Giggly,Purple Alien OG,https://www.leafly.com/hybrid/purple-alien-og
Relaxed; Uplifted; Happy; Euphoric; Giggly,Purple Arrow,https://www.leafly.com/hybrid/purple-arrow
Relaxed; Euphoric; Happy; Sleepy; Uplifted,Purple Cheese,https://www.leafly.com/hybrid/purple-cheese
Relaxed; Happy; Euphoric; Uplifted; Talkative,Purple Crack,https://www.leafly.com/hybrid/purple-crack
Relaxed; Happy; Euphoric; Uplifted; Giggly,Purple Diesel,https://www.leafly.com/hybrid/purple-diesel
Happy; Energetic; Giggly; Euphoric; Relaxed,Purple Dog Shit,https://www.leafly.com/hybrid/purple-dog-shit
Relaxed; Happy; Uplifted; Euphoric; Focused,Purple Dream,https://www.leafly.com/hybrid/purple-dream
,Purple Goat,https://www.leafly.com/hybrid/purple-goat
Relaxed; Happy; Euphoric; Uplifted; Sleepy,Purple Gorilla,https://www.leafly.com/hybrid/purple-gorilla
Relaxed; Happy; Euphoric; Sleepy; Tingly,Purple Hashplant,https://www.leafly.com/hybrid/purple-hashplant
Creative; Hungry; Dry Eyes; Euphoric; Uplifted,Purple Ice,https://www.leafly.com/hybrid/purple-ice
Uplifted; Euphoric; Focused; Creative; Happy,Purple Jack,https://www.leafly.com/hybrid/purple-jack
Happy; Relaxed; Uplifted; Focused; Euphoric,Purple Maui,https://www.leafly.com/hybrid/purple-maui
,Purple Pantera,https://www.leafly.com/hybrid/purple-pantera
Relaxed; Sleepy; Tingly; Uplifted; Euphoric,Purple Paralysis,https://www.leafly.com/hybrid/purple-paralysis
Euphoric; Creative; Relaxed; Tingly; Giggly,Purple Princess,https://www.leafly.com/hybrid/purple-princess
Happy; Uplifted; Euphoric; Relaxed; Creative,Purple Rhino,https://www.leafly.com/hybrid/purple-rhino
Relaxed; Euphoric; Creative; Aroused; Sleepy,Purple Sage,https://www.leafly.com/hybrid/purple-sage
Happy; Relaxed; Hungry; Uplifted; Creative,Purple Skunk,https://www.leafly.com/hybrid/purple-skunk
Happy; Uplifted; Relaxed; Euphoric; Energetic,Purple Sour Diesel,https://www.leafly.com/hybrid/purple-sour-diesel
Euphoric; Relaxed; Happy; Uplifted; Energetic,Purple Trainwreck,https://www.leafly.com/hybrid/purple-trainwreck
Relaxed; Uplifted; Euphoric; Happy; Creative,Purple Voodoo,https://www.leafly.com/hybrid/purple-voodoo
Relaxed; Happy; Euphoric; Uplifted; Focused,Qrazy Train,https://www.leafly.com/hybrid/qrazy-train
Euphoric; Happy; Uplifted; Relaxed; Hungry,Quebec Gold,https://www.leafly.com/hybrid/quebec-gold
Euphoric; Hungry; Creative; Dry Mouth; Focused,Queso,https://www.leafly.com/hybrid/queso
Happy; Euphoric; Relaxed; Uplifted; Hungry,Rainbow,https://www.leafly.com/hybrid/rainbow
Relaxed; Euphoric; Happy; Energetic; Dry Mouth,Raskal OG,https://www.leafly.com/hybrid/raskal-og
Relaxed; Happy; Uplifted; Creative; Hungry,Red Cherry Berry,https://www.leafly.com/hybrid/red-cherry-berry
Happy; Euphoric; Relaxed; Uplifted; Creative,Red Diesel,https://www.leafly.com/hybrid/red-diesel
Happy; Uplifted; Euphoric; Relaxed; Talkative,Red Dragon,https://www.leafly.com/hybrid/red-dragon
Relaxed; Euphoric; Sleepy; Talkative; Dry Eyes,Red Poison,https://www.leafly.com/hybrid/red-poison
,Redd Cross,https://www.leafly.com/hybrid/redd-cross
Euphoric; Giggly; Happy; Hungry; Relaxed,Redding OG,https://www.leafly.com/hybrid/redding-og
Happy; Uplifted; Energetic; Relaxed; Euphoric,Rene,https://www.leafly.com/hybrid/rene
Relaxed; Focused; Happy; Hungry; Uplifted,Rene Mist,https://www.leafly.com/hybrid/rene-mist
Happy; Focused; Creative; Relaxed; Energetic,Richie Rich,https://www.leafly.com/hybrid/richie-rich
Relaxed; Uplifted; Happy; Focused; Euphoric,Ringo's Gift,https://www.leafly.com/hybrid/ringos-gift
Relaxed; Happy; Euphoric; Focused; Creative,Ripped Bubba,https://www.leafly.com/hybrid/ripped-bubba
Euphoric; Focused; Relaxed; Giggly; Hungry,Rob Ford Kush,https://www.leafly.com/hybrid/rob-ford-kush
Uplifted; Creative; Talkative; Happy; Focused,Rocky Mountain High,https://www.leafly.com/hybrid/rocky-mountain-high
Happy; Hungry; Dizzy; Giggly; Creative,Romping Goddess,https://www.leafly.com/hybrid/romping-goddess
Relaxed; Hungry; Happy; Uplifted; Energetic,Romulan Grapefruit,https://www.leafly.com/hybrid/romulan-grapefruit
Relaxed; Hungry; Creative; Sleepy; Euphoric,Royal Chemdawg,https://www.leafly.com/hybrid/royal-chemdawg
Relaxed; Dry Mouth; Happy; Giggly; Creative,Royal Dwarf,https://www.leafly.com/hybrid/royal-dwarf
Relaxed; Energetic; Happy; Focused; Hungry,Royal Highness,https://www.leafly.com/hybrid/royal-highness
Relaxed; Euphoric; Happy; Sleepy; Hungry,Royal Kush,https://www.leafly.com/hybrid/royal-kush
Relaxed; Happy; Euphoric; Sleepy; Uplifted,RudeBoi OG,https://www.leafly.com/hybrid/rudeboi-og
Relaxed; Euphoric; Uplifted; Happy; Sleepy,Rug Burn OG,https://www.leafly.com/hybrid/rug-burn-og
Happy; Creative; Hungry; Dry Mouth; Uplifted,Russian Rocket Fuel,https://www.leafly.com/hybrid/russian-rocket-fuel
Happy; Uplifted; Relaxed; Euphoric; Energetic,SAGE,https://www.leafly.com/hybrid/sage
Relaxed; Happy; Euphoric; Uplifted; Creative,SFV OG,https://www.leafly.com/hybrid/sfv-og
Giggly; Happy; Euphoric; Energetic; Talkative,Sapphire Star,https://www.leafly.com/hybrid/sapphire-star
Euphoric; Uplifted; Relaxed; Focused; Happy,Satori,https://www.leafly.com/hybrid/satori
Relaxed; Euphoric; Sleepy; Hungry; Happy,Saturn OG,https://www.leafly.com/hybrid/saturn-og
Aroused; Euphoric; Focused; Giggly; Happy,Savant's Grail,https://www.leafly.com/hybrid/savants-grail
Relaxed; Happy; Euphoric; Sleepy; Uplifted,Scooby Snacks,https://www.leafly.com/hybrid/scooby-snack
Relaxed; Happy; Euphoric; Hungry; Uplifted,Scott's OG,https://www.leafly.com/hybrid/scotts-og
Creative; Euphoric; Relaxed; Anxious; Uplifted,Secret Recipe,https://www.leafly.com/hybrid/secret-recipe
Energetic; Euphoric; Uplifted; Focused; Happy,Shangri-La,https://www.leafly.com/hybrid/shangri-la
Uplifted; Tingly; Focused; Euphoric; Hungry,Sharksbreath,https://www.leafly.com/hybrid/sharks-breath
Relaxed; Happy; Focused; Euphoric; Sleepy,Shiatsu Kush,https://www.leafly.com/hybrid/shiatsu-kush
Euphoric; Creative; Relaxed; Focused; Aroused,Shoreline,https://www.leafly.com/hybrid/shoreline
Happy; Uplifted; Energetic; Euphoric; Talkative,Sierra Mist,https://www.leafly.com/hybrid/sierra-mist
Happy; Euphoric; Relaxed; Hungry; Uplifted,Silver Bubble,https://www.leafly.com/hybrid/silver-bubble
Energetic; Euphoric; Focused; Relaxed; Tingly,Silver Pearl,https://www.leafly.com/hybrid/silver-pearl
Happy; Uplifted; Energetic; Creative; Euphoric,Silver Surfer,https://www.leafly.com/hybrid/silver-surfer
Relaxed; Euphoric; Happy; Creative; Energetic,Sin Valley OG,https://www.leafly.com/hybrid/sin-valley-og
Relaxed; Happy; Euphoric; Energetic; Dry Mouth,SinMint Cookies,https://www.leafly.com/hybrid/sinmint-cookies
Focused; Relaxed; Happy; Hungry; Sleepy,Skunk Haze,https://www.leafly.com/hybrid/skunk-haze
Happy; Relaxed; Euphoric; Uplifted; Sleepy,Skunk No. 1,https://www.leafly.com/hybrid/skunk-1
Uplifted; Happy; Relaxed; Creative; Energetic,Skunky Diesel,https://www.leafly.com/hybrid/skunky-diesel
Dry Eyes; Happy; Relaxed; Uplifted; Dizzy,Skywalker Alien,https://www.leafly.com/hybrid/skywalker-alien
Relaxed; Happy; Euphoric; Uplifted; Sleepy,Skywalker OG,https://www.leafly.com/hybrid/skywalker-og
Happy; Creative; Euphoric; Hungry; Relaxed,Smelliot,https://www.leafly.com/hybrid/smelliot
Relaxed; Happy; Euphoric; Uplifted; Creative,Snoop's Dream,https://www.leafly.com/hybrid/snoop-s-dream
Happy; Relaxed; Sleepy; Giggly; Creative,Snow Bud,https://www.leafly.com/hybrid/snow-bud
Euphoric; Happy; Relaxed; Dry Eyes; Dry Mouth,Snow Diesel,https://www.leafly.com/hybrid/snow-diesel
Happy; Creative; Euphoric; Tingly; Energetic,Snow Lotus,https://www.leafly.com/hybrid/snow-lotus
Relaxed; Euphoric; Happy; Sleepy; Hungry,Snow White,https://www.leafly.com/hybrid/snow-white
Energetic; Happy; Creative; Uplifted; Relaxed,Snowcap,https://www.leafly.com/hybrid/snowcap
Euphoric; Relaxed; Focused; Happy; Hungry,Soul Assassin OG,https://www.leafly.com/hybrid/soul-assassin-og
Euphoric; Aroused; Happy; Creative; Uplifted,Soul Shine,https://www.leafly.com/hybrid/soul-shine
Relaxed; Happy; Euphoric; Creative; Uplifted,Sour Alien,https://www.leafly.com/hybrid/sour-alien
Relaxed; Euphoric; Happy; Uplifted; Giggly,Sour Apple,https://www.leafly.com/hybrid/sour-apple
Happy; Uplifted; Giggly; Creative; Relaxed,Sour Candy,https://www.leafly.com/hybrid/sour-candy
Happy; Uplifted; Creative; Euphoric; Talkative,Sour Cheese,https://www.leafly.com/hybrid/sour-chees
Euphoric; Relaxed; Happy; Focused; Sleepy,Sour Chunk,https://www.leafly.com/hybrid/sour-chunk
Relaxed; Uplifted; Energetic; Euphoric; Happy,Sour Cream,https://www.leafly.com/hybrid/sour-cream
Euphoric; Happy; Uplifted; Creative; Energetic,Sour Dream,https://www.leafly.com/hybrid/sour-dream
Happy; Relaxed; Euphoric; Uplifted; Sleepy,Sour Grape,https://www.leafly.com/hybrid/sour-grape
Giggly; Euphoric; Happy; Uplifted; Relaxed,Sour Jilly,https://www.leafly.com/hybrid/sour-jilly
Happy; Uplifted; Relaxed; Euphoric; Creative,Sour Kush,https://www.leafly.com/hybrid/sour-kush
Happy; Euphoric; Creative; Uplifted; Relaxed,Sour LSD,https://www.leafly.com/hybrid/sour-lsd
Relaxed; Energetic; Happy; Uplifted; Creative,Sour Lemon OG,https://www.leafly.com/hybrid/sour-lemon-og
Relaxed; Happy; Uplifted; Euphoric; Energetic,Sour OG,https://www.leafly.com/hybrid/sour-og
Focused; Tingly; Creative; Giggly; Talkative,Sour Power,https://www.leafly.com/hybrid/sour-power
Happy; Tingly; Giggly; Euphoric; Uplifted,Sour Strawberry Diesel,https://www.leafly.com/hybrid/sour-strawberry-diesel
Relaxed; Sleepy; Focused; Hungry; Uplifted,Sour Tsunami,https://www.leafly.com/hybrid/sour-tsunami
Relaxed; Happy; Talkative; Giggly; Hungry,Sour Urkle,https://www.leafly.com/hybrid/sour-urkle
Relaxed; Euphoric; Happy; Sleepy; Creative,Space Bomb,https://www.leafly.com/hybrid/space-bomb
Happy; Uplifted; Relaxed; Euphoric; Creative,Space Candy,https://www.leafly.com/hybrid/space-candy
Euphoric; Happy; Relaxed; Uplifted; Creative,Space Queen,https://www.leafly.com/hybrid/space-queen
Happy; Euphoric; Creative; Energetic; Aroused,Special K,https://www.leafly.com/hybrid/special-k
Relaxed; Happy; Uplifted; Euphoric; Talkative,Spirit of '76,https://www.leafly.com/hybrid/spirit-of-76
Creative; Focused; Relaxed; Energetic; Happy,Star Tonic,https://www.leafly.com/hybrid/star-tonic
Euphoric; Happy; Relaxed; Uplifted; Energetic,Stardawg,https://www.leafly.com/hybrid/stardawg
Relaxed; Happy; Giggly; Euphoric; Uplifted,Starfighter,https://www.leafly.com/hybrid/starfighter
Focused; Happy; Relaxed; Uplifted; Energetic,Starry Night,https://www.leafly.com/hybrid/starry-night
Relaxed; Uplifted; Focused; Euphoric; Happy,Stevie Wonder,https://www.leafly.com/hybrid/stevie-wonder
Relaxed; Happy; Euphoric; Uplifted; Creative,Strawberry Banana,https://www.leafly.com/hybrid/strawberry-banana
Happy; Uplifted; Euphoric; Relaxed; Talkative,Strawberry Diesel,https://www.leafly.com/hybrid/strawberry-diesel
Euphoric; Happy; Uplifted; Relaxed; Giggly,Strawberry Dream,https://www.leafly.com/hybrid/strawberry-dream
Happy; Relaxed; Euphoric; Uplifted; Sleepy,Strawberry Kush,https://www.leafly.com/hybrid/strawberry-kush
Relaxed; Happy; Euphoric; Uplifted; Sleepy,Sugar Cookie,https://www.leafly.com/hybrid/sugar-cookie
Creative; Uplifted; Happy; Euphoric; Energetic,Sugar Punch,https://www.leafly.com/hybrid/sugar-punch
Relaxed; Uplifted; Sleepy; Happy; Creative,Sugar Shack,https://www.leafly.com/hybrid/sugar-shack
,Sunlight Skunk,https://www.leafly.com/hybrid/sunlight-skunk
Relaxed; Uplifted; Euphoric; Happy; Creative,Sunset Haze,https://www.leafly.com/hybrid/sunset-haze
Happy; Relaxed; Euphoric; Uplifted; Creative,Sunset Sherbet,https://www.leafly.com/hybrid/sunset-sherbert
Happy; Relaxed; Tingly; Euphoric; Creative,Sunshine #4,https://www.leafly.com/hybrid/sunshine-4
Happy; Uplifted; Energetic; Euphoric; Relaxed,Super Blue Dream,https://www.leafly.com/hybrid/super-blue-dream
Relaxed; Euphoric; Creative; Happy; Focused,Super Lemon OG,https://www.leafly.com/hybrid/super-lemon-og
Happy; Uplifted; Giggly; Creative; Euphoric,Super Sour Skunk,https://www.leafly.com/hybrid/super-sour-skunk
Euphoric; Energetic; Uplifted; Happy; Relaxed,Super Sour Widow,https://www.leafly.com/hybrid/super-sour-widow
Energetic; Happy; Uplifted; Focused; Giggly,Super Sweet,https://www.leafly.com/hybrid/super-sweet
Happy; Relaxed; Euphoric; Uplifted; Talkative,Superglue,https://www.leafly.com/hybrid/superglue
Relaxed; Euphoric; Uplifted; Tingly; Focused,Supermax OG,https://www.leafly.com/hybrid/supermax-og
Uplifted; Euphoric; Relaxed; Happy; Creative,Supernova,https://www.leafly.com/hybrid/supernova
Euphoric; Relaxed; Uplifted; Happy; Aroused,Superstar,https://www.leafly.com/hybrid/superstar
Euphoric; Hungry; Relaxed; Sleepy; Tingly,Suzy Q,https://www.leafly.com/hybrid/suzy-q
Uplifted; Energetic; Euphoric; Focused; Happy,Sweet Berry,https://www.leafly.com/hybrid/sweet-berry
Relaxed; Happy; Uplifted; Hungry; Dry Mouth,Sweet Kush,https://www.leafly.com/hybrid/sweet-kush
Creative; Relaxed; Aroused; Energetic; Euphoric,Sweet Pebbles,https://www.leafly.com/hybrid/sweet-pebbles
Euphoric; Giggly; Aroused; Talkative; Happy,Swiss Bliss,https://www.leafly.com/hybrid/swiss-bliss
Relaxed; Happy; Sleepy; Euphoric; Uplifted,THC Bomb,https://www.leafly.com/hybrid/thc-bomb
Relaxed; Happy; Focused; Talkative; Sleepy,TJ's CBD,https://www.leafly.com/hybrid/tjs-cbd
Happy; Uplifted; Sleepy; Euphoric; Relaxed,Tahoe Alien,https://www.leafly.com/hybrid/tahoe-alien
Relaxed; Happy; Sleepy; Euphoric; Hungry,Tahoe OG Kush,https://www.leafly.com/hybrid/tahoe-og
Relaxed; Sleepy; Euphoric; Giggly; Happy,Tangelo Kush,https://www.leafly.com/hybrid/tangelo-kush
Happy; Uplifted; Euphoric; Relaxed; Talkative,Tangerine,https://www.leafly.com/hybrid/tangerine
Happy; Relaxed; Euphoric; Uplifted; Energetic,Tangerine Dream,https://www.leafly.com/hybrid/tangerine-dream
Happy; Uplifted; Euphoric; Relaxed; Energetic,Tangerine Haze,https://www.leafly.com/hybrid/tangerine-haze
Happy; Relaxed; Euphoric; Uplifted; Energetic,Tangerine Power,https://www.leafly.com/hybrid/tangerine-power
Happy; Euphoric; Tingly; Energetic; Creative,Tembo Kush,https://www.leafly.com/hybrid/tembo-kush
Uplifted; Happy; Energetic; Euphoric; Hungry,Thai Lights,https://www.leafly.com/hybrid/thai-lights
Uplifted; Focused; Aroused; Euphoric; Creative,Thaidal Wave,https://www.leafly.com/hybrid/thaidal-wave
,The Blintz,https://www.leafly.com/hybrid/the-blintz
Talkative; Euphoric; Happy; Relaxed; Uplifted,The Flav,https://www.leafly.com/hybrid/the-flav
Happy; Uplifted; Euphoric; Relaxed; Sleepy,The Grunk,https://www.leafly.com/hybrid/the-grunk
Happy; Euphoric; Relaxed; Talkative; Uplifted,The One,https://www.leafly.com/hybrid/the-one
Energetic; Creative; Euphoric; Talkative; Happy,The Sauce,https://www.leafly.com/hybrid/the-sauce
