negatives,name,pageUrl
Dry Eyes; Dry Mouth; Dizzy; Anxious; Paranoid,Platinum Purple Kush,https://www.leafly.com/indica/platinum-purple-kush
Dry Mouth; Dry Eyes; Paranoid; Anxious; Dizzy,Plushberry,https://www.leafly.com/indica/plushberry
Dry Eyes; Dizzy; Dry Mouth,Pluto Kush,https://www.leafly.com/indica/pluto-kush
Anxious; Dizzy; Dry Mouth; Paranoid,Pokie,https://www.leafly.com/indica/pokie
Dry Eyes; Dry Mouth; Paranoid; Dizzy; Headache,Popcorn Kush,https://www.leafly.com/indica/popcorn-kush
Dry Mouth; Dry Eyes; Dizzy; Headache; Paranoid,Pot of Gold,https://www.leafly.com/indica/pot-of-gold
Dry Mouth; Dizzy; Dry Eyes; Headache; Paranoid,Power Kush,https://www.leafly.com/indica/power-kush
Dry Mouth; Dry Eyes; Headache; Paranoid; Dizzy,Pre-98 Bubba Kush,https://www.leafly.com/indica/pre-98-bubba-kush
Dry Eyes; Dry Mouth; Headache; Dizzy; Paranoid,Presidential OG,https://www.leafly.com/indica/presidential-og
Dry Eyes,Primus,https://www.leafly.com/indica/primus
,Proper BHO Shatter,https://www.leafly.com/Indica/proper-bho-shatter-i
Dry Mouth,Punky Lion,https://www.leafly.com/indica/punky-lion
Dry Mouth; Dry Eyes; Dizzy; Paranoid,Pure Afghan,https://www.leafly.com/indica/pure-afghan
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Headache,Pure Kush,https://www.leafly.com/indica/pure-kush
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Headache,Pure OG,https://www.leafly.com/indica/pure-og
Dry Mouth; Dry Eyes; Headache; Paranoid; Dizzy,Purple Afghani,https://www.leafly.com/indica/purple-afghani
Dry Mouth; Dizzy; Dry Eyes; Anxious,Purple Berry,https://www.leafly.com/indica/purple-berry
,Purple Bud,https://www.leafly.com/indica/purple-bud
Dry Eyes; Dry Mouth; Dizzy; Headache; Paranoid,Purple Buddha,https://www.leafly.com/indica/purple-buddha
,Purple Bush,https://www.leafly.com/indica/purple-bush
Dry Mouth; Dry Eyes; Headache; Dizzy; Paranoid,Purple Candy,https://www.leafly.com/indica/purple-candy
Dry Mouth; Dry Eyes,Purple Chemdawg,https://www.leafly.com/indica/purple-chemdawg
,Purple Cotton Candy,https://www.leafly.com/indica/purple-cotton-candy
Dry Eyes; Dry Mouth; Paranoid; Dizzy; Anxious,Purple Cream,https://www.leafly.com/indica/purple-cream
Dry Mouth; Dry Eyes; Dizzy; Paranoid; Anxious,Purple Dragon,https://www.leafly.com/indica/purple-dragon
Dry Mouth,Purple Elephant,https://www.leafly.com/indica/purple-elephant
Dry Mouth; Dry Eyes; Dizzy; Headache; Paranoid,Purple Goo,https://www.leafly.com/indica/purple-goo
Dry Mouth; Anxious; Dry Eyes,Purple Jolly Rancher,https://www.leafly.com/indica/purple-jolly-rancher
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Headache,Purple Kush,https://www.leafly.com/indica/purple-kush
Dry Eyes; Dry Mouth,Purple Martian Kush,https://www.leafly.com/indica/purple-martian-kush
Anxious; Paranoid; Dry Mouth,Purple Monkey Balls,https://www.leafly.com/indica/purple-monkey-balls
Dry Mouth; Dry Eyes; Headache; Dizzy; Paranoid,Purple Mr. Nice,https://www.leafly.com/indica/purple-mr-nice
Dry Mouth; Dizzy; Dry Eyes; Headache; Paranoid,Purple Nepal,https://www.leafly.com/indica/purple-nepal
Dry Mouth; Dry Eyes; Anxious; Headache; Dizzy,Purple OG Kush,https://www.leafly.com/indica/purple-og-kush
Dry Mouth; Dry Eyes; Headache; Dizzy; Paranoid,Purple Passion,https://www.leafly.com/indica/purple-passion
Dry Mouth,Purple Star,https://www.leafly.com/indica/purple-star
Dry Mouth; Dry Eyes,Purple Tonic,https://www.leafly.com/indica/purple-tonic
Dry Mouth; Dry Eyes; Dizzy; Paranoid; Headache,Purple Urkle,https://www.leafly.com/indica/purple-urkle
Dry Mouth; Dry Eyes; Dizzy; Paranoid; Anxious,Purple Wreck,https://www.leafly.com/indica/purple-wreck
Dry Mouth; Dry Eyes; Dizzy; Headache; Anxious,Querkle,https://www.leafly.com/indica/querkle
Dry Mouth,Quin-N-Tonic,https://www.leafly.com/indica/quin-n-tonic
,Qush,https://www.leafly.com/indica/qush
Dry Eyes; Dry Mouth; Headache,Rare Darkness,https://www.leafly.com/indica/rare-darkness
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Headache,Raspberry Kush,https://www.leafly.com/indica/raspberry-kush
,Ray Charles,https://www.leafly.com/indica/ray-charles
Dry Eyes; Dry Mouth; Paranoid,Reclining Buddha,https://www.leafly.com/indica/reclining-buddha
Dry Mouth; Dry Eyes; Dizzy; Paranoid; Anxious,Recon,https://www.leafly.com/indica/recon
Dry Mouth; Dry Eyes; Dizzy; Headache; Paranoid,Red Dwarf,https://www.leafly.com/indica/red-dwarf
Dry Eyes; Dizzy; Dry Mouth,Red Eye OG,https://www.leafly.com/indica/red-eye-og
Dry Mouth; Dry Eyes; Dizzy; Headache; Paranoid,Redwood Kush,https://www.leafly.com/indica/redwood-kush
,Remedy,https://www.leafly.com/indica/remedy
Dry Mouth; Dry Eyes; Headache; Paranoid,Rockbud,https://www.leafly.com/indica/rockbud
Dry Mouth; Dry Eyes; Headache; Paranoid,Rocklock,https://www.leafly.com/indica/rocklock
Dry Mouth; Dizzy; Paranoid; Dry Eyes; Anxious,Rockstar,https://www.leafly.com/indica/rockstar
Dry Mouth; Dry Eyes; Anxious,Rockstar Kush,https://www.leafly.com/indica/rockstar-kush
Dry Mouth; Dry Eyes,Rockstar Master Kush,https://www.leafly.com/indica/rockstar-master-kush
Dry Eyes,Rocky Mountain Blueberry,https://www.leafly.com/indica/rocky-mountain-blueberry
Dry Mouth,Rollex OG Kush,https://www.leafly.com/indica/rollex-og-kush
Dry Mouth; Dry Eyes; Dizzy; Headache; Paranoid,Romulan,https://www.leafly.com/indica/romulan
Anxious,Russian Assassin,https://www.leafly.com/indica/russian-assassin
Anxious,Russian Assassin,https://www.leafly.com/indica/russian-assassin
Dry Mouth; Headache,SFV OG Kush,https://www.leafly.com/indica/sfv-og-kush
,Salmon River OG,https://www.leafly.com/indica/salmon-river-og
,Satellite OG,https://www.leafly.com/indica/satellite-og
Dry Mouth; Dry Eyes; Dizzy; Paranoid,Seattle Blue,https://www.leafly.com/indica/seattle-blue
Dry Mouth,Sensi Skunk,https://www.leafly.com/indica/sensi-skunk
Dry Mouth; Dry Eyes; Dizzy; Paranoid; Headache,Sensi Star,https://www.leafly.com/indica/sensi-star
,Sexxpot,https://www.leafly.com/indica/sexxpot
,Shark Attack,https://www.leafly.com/indica/shark-attack
Dry Mouth; Dry Eyes; Anxious; Dizzy; Headache,Shark Shock,https://www.leafly.com/indica/shark-shock
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Headache,Shishkaberry,https://www.leafly.com/indica/shishkaberry
Dry Mouth; Dry Eyes; Dizzy; Paranoid,Shiva Skunk,https://www.leafly.com/indica/shiva-skunk
Dry Mouth; Paranoid; Dry Eyes; Dizzy,Silverback Gorilla,https://www.leafly.com/indica/silverback-gorilla
Dry Mouth,Sin City Kush,https://www.leafly.com/indica/sin-city-kush
Dry Mouth,Skunk 47,https://www.leafly.com/indica/skunk-47
Dry Eyes,Skydog,https://www.leafly.com/indica/skydog
Dry Mouth; Dry Eyes; Dizzy; Paranoid; Headache,Skywalker,https://www.leafly.com/indica/skywalker
Dizzy; Dry Eyes; Dry Mouth,Snoop Dogg OG,https://www.leafly.com/indica/snoop-dogg-og
Dry Mouth,Snow Monster,https://www.leafly.com/indica/snow-monster
,Snow Ryder,https://www.leafly.com/indica/snow-ryder
Dry Mouth; Dry Eyes; Dizzy,Somango,https://www.leafly.com/indica/somango
Dry Eyes; Dry Mouth,Sour Bubble,https://www.leafly.com/indica/sour-bubble
,South Asian Indica,https://www.leafly.com/indica/south-asian
,South Central LA,https://www.leafly.com/indica/south-central-la
,South Indian Indica,https://www.leafly.com/indica/south-indian-indica
Dry Mouth; Dry Eyes; Dizzy; Headache; Paranoid,Space Dawg,https://www.leafly.com/indica/space-dawg
Dry Mouth; Dry Eyes,Special Kush #1,https://www.leafly.com/indica/special-kush-1
,Star Berry Indica,https://www.leafly.com/indica/star-berry
Dry Mouth; Dry Eyes; Dizzy,Star Killer,https://www.leafly.com/indica/star-killer
,Star Master Kush,https://www.leafly.com/indica/star-master-kush
Dizzy; Dry Eyes; Dry Mouth,StarBud,https://www.leafly.com/indica/starbud
Dry Eyes; Dry Mouth; Paranoid; Dizzy; Headache,Stephen Hawking Kush,https://www.leafly.com/indica/stephen-hawking-kush
Dry Eyes,Strawberry Cheesecake,https://www.leafly.com/indica/strawberry-cheesecake
Dry Mouth,Strawberry Fields,https://www.leafly.com/indica/strawberry-fields
Dry Mouth; Dry Eyes; Dizzy,Sugar Black Rose,https://www.leafly.com/indica/sugar-black-rose
Dry Eyes; Dry Mouth,Sugar Kush,https://www.leafly.com/indica/sugar-kush
,Sugar Mama,https://www.leafly.com/indica/sugar-mama
Dry Eyes; Anxious; Dry Mouth,Sunshine Daydream,https://www.leafly.com/indica/sunshine-daydream
,Super Chronic,https://www.leafly.com/indica/super-chronic
,Super Bud,https://www.leafly.com/indica/super-bud
Dizzy; Dry Mouth,Super Cheese,https://www.leafly.com/indica/super-cheese
Dry Mouth; Dry Eyes; Paranoid; Headache; Dizzy,Super Kush,https://www.leafly.com/indica/super-kush
Dry Mouth; Dry Eyes; Paranoid; Anxious; Headache,Super Skunk,https://www.leafly.com/indica/super-skunk
Dry Eyes; Dry Mouth; Dizzy; Paranoid; Headache,Superman OG,https://www.leafly.com/indica/superman-og
Dry Mouth; Dry Eyes,Sweet Deep Grapefruit,https://www.leafly.com/indica/sweet-deep-grapefruit
Dizzy,Sweet Lafayette,https://www.leafly.com/indica/sweet-lafayette
Dry Mouth; Dry Eyes; Paranoid; Headache; Anxious,Sweet Tooth,https://www.leafly.com/indica/sweet-tooth
Paranoid; Dizzy; Dry Mouth,Sweet and Sour Widow,https://www.leafly.com/indica/sweet-and-sour-widow
,Swiss Indica,https://www.leafly.com/indica/swiss
Dizzy; Dry Mouth; Headache; Paranoid,Taliban Poison,https://www.leafly.com/indica/taliban-poison
Dry Mouth; Dry Eyes; Headache; Paranoid; Dizzy,Tangerine Kush,https://www.leafly.com/indica/tangerine-kush
Dry Mouth; Dry Eyes; Anxious,The Black,https://www.leafly.com/indica/the-black
,The Doctor,https://www.leafly.com/indica/the-doctor
Dry Eyes; Dry Mouth; Dizzy; Anxious; Paranoid,The Hog,https://www.leafly.com/indica/hog
Dry Mouth,The Sister,https://www.leafly.com/indica/the-sister
,Throwback Kush,https://www.leafly.com/indica/throwback-kush
Dry Mouth; Dry Eyes,Tiger's Milk,https://www.leafly.com/indica/tigers-milk
Dry Mouth; Dry Eyes; Paranoid,Tora Bora,https://www.leafly.com/indica/tora-bora
Dry Eyes; Dry Mouth,Training Day,https://www.leafly.com/indica/training-day
Dizzy,Triangle Kush,https://www.leafly.com/indica/triangle-kush
Dry Mouth; Dry Eyes; Dizzy; Headache; Paranoid,True OG,https://www.leafly.com/indica/true-og
,Tyson,https://www.leafly.com/indica/tyson
Dry Mouth; Anxious; Dizzy; Headache,U2 Kush,https://www.leafly.com/indica/u2-kush
Dry Mouth; Dry Eyes; Headache; Anxious; Paranoid,UW,https://www.leafly.com/indica/uw
,UltraViolet OG,https://www.leafly.com/indica/ultraviolet-og
Dry Mouth; Dry Eyes; Dizzy; Headache; Paranoid,Vanilla Kush,https://www.leafly.com/indica/vanilla-kush
Dry Mouth; Dry Eyes; Dizzy; Paranoid; Headache,Violator Kush,https://www.leafly.com/indica/violator-kush
Dry Mouth; Dry Eyes,WSU,https://www.leafly.com/indica/wsu
Dry Eyes; Dry Mouth; Dizzy; Paranoid,Watermelon,https://www.leafly.com/indica/watermelon
,West OG,https://www.leafly.com/indica/west-og
,Whitaker Blues,https://www.leafly.com/indica/whitaker-blues
Anxious; Dry Mouth; Dry Eyes; Dizzy; Paranoid,White Berry,https://www.leafly.com/indica/white-berry
Dry Eyes; Dry Mouth; Dizzy,White Dragon,https://www.leafly.com/indica/white-dragon
Dry Eyes; Dry Mouth,White Fire 43,https://www.leafly.com/indica/white-fire-43
,White Kryptonite,https://www.leafly.com/indica/white-kryptonite
Dry Mouth; Dry Eyes; Dizzy; Anxious; Paranoid,White Kush,https://www.leafly.com/indica/white-kush
Dry Eyes; Dry Mouth; Headache,White OG,https://www.leafly.com/indica/white-og
Dry Mouth; Dry Eyes; Dizzy; Paranoid; Headache,White Rhino,https://www.leafly.com/indica/white-rhino
,Whitewalker OG,https://www.leafly.com/indica/whitewalker-og
Dry Mouth; Dry Eyes; Headache; Dizzy; Paranoid,Willy's Wonder,https://www.leafly.com/indica/willys-wonder
Paranoid; Dry Mouth; Dry Eyes; Headache,Wonder Woman OG,https://www.leafly.com/indica/wonderwoman-og
Dizzy; Anxious; Headache; Dry Mouth; Dry Eyes,Woody Kush,https://www.leafly.com/indica/woody-kush
Dry Mouth,XXX 420,https://www.leafly.com/indica/xxx-420
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Anxious,XXX OG,https://www.leafly.com/indica/xxx-og
Dry Mouth; Dry Eyes; Dizzy; Headache; Anxious,Yoda OG,https://www.leafly.com/indica/yoda-og
Dry Mouth; Dry Eyes; Dizzy; Headache; Paranoid,Yumboldt,https://www.leafly.com/indica/yumboldt
Headache,Zkittlez,https://www.leafly.com/indica/zkittlez
Dry Mouth; Paranoid; Dizzy; Dry Eyes; Headache,Zombie OG,https://www.leafly.com/indica/zombie-og
Headache,1024,https://www.leafly.com/sativa/1024
,3D CBD,https://www.leafly.com/sativa/3d-cbd
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Headache,Acapulco Gold,https://www.leafly.com/sativa/acapulco-gold
Dry Mouth,Aceh,https://www.leafly.com/sativa/aceh
,Afghan Cow,https://www.leafly.com/sativa/afghan-cow
,African,https://www.leafly.com/sativa/african
Paranoid; Dizzy,Alaska,https://www.leafly.com/sativa/alaska
Dry Eyes; Dry Mouth; Dizzy; Paranoid,Alaskan Ice,https://www.leafly.com/sativa/alaskan-ice
Dry Mouth; Dry Eyes; Paranoid; Headache; Dizzy,Alaskan Thunder Fuck,https://www.leafly.com/sativa/alaskan-thunder-fuck
Dry Mouth; Anxious; Dry Eyes; Dizzy,Alice in Wonderland,https://www.leafly.com/sativa/alice-in-wonderland
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Anxious,Allen Wrench,https://www.leafly.com/sativa/allen-wrench
Dry Eyes; Dizzy; Dry Mouth,Aloha,https://www.leafly.com/sativa/aloha
Dry Mouth; Dizzy; Dry Eyes,Alpha Blue,https://www.leafly.com/sativa/alpha-blue
,Alpha Cow,https://www.leafly.com/sativa/alpha-cow
,Alpha Express,https://www.leafly.com/sativa/alpha-express
Dry Mouth; Dry Eyes; Headache; Paranoid; Anxious,Amnesia,https://www.leafly.com/sativa/amnesia
Dry Mouth; Dry Eyes; Dizzy; Paranoid; Headache,Amnesia Haze,https://www.leafly.com/sativa/amnesia-haze
Dry Mouth; Dry Eyes; Dizzy; Paranoid,Arabian Gold,https://www.leafly.com/sativa/arabian-gold
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Headache,Arjan's Strawberry Haze,https://www.leafly.com/sativa/arjans-strawberry-haze
Dry Eyes; Dry Mouth,Arjan's Ultra Haze #1,https://www.leafly.com/sativa/arjans-ultra-haze-1
Dry Eyes; Dry Mouth; Dizzy; Paranoid; Headache,Asian Fantasy,https://www.leafly.com/sativa/asian-fantasy
,Astroboy,https://www.leafly.com/sativa/astroboy
,Atomical Haze,https://www.leafly.com/sativa/atomical-haze
Dry Mouth; Dry Eyes; Paranoid,Bay 11,https://www.leafly.com/sativa/bay-11
Dry Mouth; Paranoid; Anxious; Dizzy,Bay Dream,https://www.leafly.com/sativa/bay-dream
Anxious; Headache; Paranoid; Dry Eyes; Dry Mouth,Berkeley,https://www.leafly.com/sativa/berkeley
,Bhang Aloha,https://www.leafly.com/sativa/bhang-aloha
,Bhang Arjan's Strawberry Haze,https://www.leafly.com/sativa/bhang-arjans-strawberry-haze
,Bhang Blackberry Haze,https://www.leafly.com/sativa/bhang-blackberry-haze
,Bhang Casey Jones,https://www.leafly.com/sativa/bhang-casey-jones
,Bhang Chiesel,https://www.leafly.com/sativa/bhang-chiesel
,Bhang Chocolate Thai,https://www.leafly.com/sativa/bhang-chocolate-thai
,Bhang Chocolope,https://www.leafly.com/sativa/bhang-chocolope
,Bhang Colombian Gold,https://www.leafly.com/sativa/bhang-colombian-gold
,Bhang Durban Poison,https://www.leafly.com/sativa/bhang-durban-poison
,Bhang Green Crack,https://www.leafly.com/sativa/bhang-green-crack
,Bhang Harlequin,https://www.leafly.com/sativa/bhang-harlequin
,Bhang Hawaiian Haze,https://www.leafly.com/sativa/bhang-hawaiian-haze
,Bhang Haze,https://www.leafly.com/sativa/bhang-haze
,Bhang Hazewreck,https://www.leafly.com/sativa/bhang-hazewreck
,Bhang Island Sweet Skunk,https://www.leafly.com/sativa/bhang-island-sweet-skunk
,Bhang Jack Herer,https://www.leafly.com/sativa/bhang-jack-herer
,Bhang Kali Mist,https://www.leafly.com/sativa/bhang-kali-mist
,Bhang Lamb's Bread,https://www.leafly.com/sativa/bhang-lambs-bread
,Bhang Lemon Haze,https://www.leafly.com/sativa/bhang-lemon-haze
,Bhang Maui Waui,https://www.leafly.com/sativa/bhang-maui-waui
,Bhang Panama Red,https://www.leafly.com/sativa/bhang-panama-red
,Bhang Perfecto Sativa,https://www.leafly.com/sativa/bhang-perfecto-sativa
,Bhang Pineapple Thai,https://www.leafly.com/sativa/bhang-pineapple-thai
,Bhang Purple Haze,https://www.leafly.com/sativa/bhang-purple-haze
,Bhang Sour Diesel,https://www.leafly.com/sativa/bhang-sour-diesel
Dry Mouth,Bhang Strawberry Cough,https://www.leafly.com/sativa/bhang-strawberry-cough
,Bhang Strawberry Diesel,https://www.leafly.com/sativa/bhang-strawberry-diesel
,Bhang Super Lemon Haze,https://www.leafly.com/sativa/bhang-super-lemon-haze
,Bhang Super Silver Haze,https://www.leafly.com/sativa/bhang-super-silver-haze
,Bhang Super Sour Diesel,https://www.leafly.com/sativa/bhang-super-sour-diesel
,Bhang Tangie,https://www.leafly.com/sativa/bhang-tangie
,Big Sur Holy Bud,https://www.leafly.com/sativa/big-sur-holy-bud
,Birds Eye,https://www.leafly.com/sativa/birds-eye
Dry Mouth; Dry Eyes; Headache; Dizzy; Paranoid,Black Diesel,https://www.leafly.com/sativa/black-diesel
Dry Mouth,Blackberry Diesel,https://www.leafly.com/sativa/blackberry-diesel
Dry Mouth,Blackberry Haze,https://www.leafly.com/sativa/blackberry-haze
,Blackberry Lime Haze,https://www.leafly.com/sativa/blackberry-lime-haze
,Blucifer,https://www.leafly.com/sativa/blucifer
Headache; Paranoid; Dry Eyes; Dry Mouth,Blue Bayou,https://www.leafly.com/sativa/blue-bayou
Headache; Dry Mouth,Blue Dot,https://www.leafly.com/sativa/blue-dot
Dry Mouth; Paranoid,Blue Magic,https://www.leafly.com/sativa/blue-magic
,Blue Mountain Fire,https://www.leafly.com/sativa/blue-mountain-fire
Dry Eyes; Dry Mouth; Paranoid; Dizzy; Headache,Blue Satellite,https://www.leafly.com/sativa/blue-satellite
,Blueberry Dream,https://www.leafly.com/sativa/blueberry-dream
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Headache,Brainstorm Haze,https://www.leafly.com/sativa/brainstorm-haze
Dry Eyes; Dry Mouth; Paranoid,Buddha Haze,https://www.leafly.com/sativa/buddha-haze
Dry Mouth,Buffalo Bill,https://www.leafly.com/sativa/buffalo-bill
Dry Mouth; Dry Eyes; Dizzy; Headache; Paranoid,C13 Haze,https://www.leafly.com/sativa/c13-haze
,CBD Mango Haze,https://www.leafly.com/sativa/cbd-mango-haze
,Cambodian,https://www.leafly.com/sativa/cambodian
,Cambodian Haze,https://www.leafly.com/sativa/cambodian-haze
Dry Mouth; Paranoid; Dry Eyes; Dizzy; Headache,Candy Jack,https://www.leafly.com/sativa/candy-jack
Dry Mouth; Dry Eyes; Anxious; Dizzy; Paranoid,Candyland,https://www.leafly.com/sativa/candyland
Anxious; Dry Mouth; Dry Eyes; Dizzy; Paranoid,Cannalope Haze,https://www.leafly.com/sativa/cannalope-haze
,Caramelo,https://www.leafly.com/sativa/caramelo
Dry Mouth; Dry Eyes; Dizzy; Headache; Paranoid,Casey Jones,https://www.leafly.com/sativa/casey-jones
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Headache,Cat Piss,https://www.leafly.com/sativa/cat-piss
,Catfish,https://www.leafly.com/sativa/catfish
,Central American,https://www.leafly.com/sativa/central-american
,Cerebro Haze,https://www.leafly.com/sativa/cerebro-haze
Headache; Dizzy; Dry Eyes; Anxious; Dry Mouth,Charlotte's Web,https://www.leafly.com/sativa/charlottes-web
,Chem's Sister,https://www.leafly.com/sativa/chems-sister
Dry Mouth; Anxious; Dry Eyes; Paranoid,Chocolate Diesel,https://www.leafly.com/sativa/chocolate-diesel
,Chocolate Fondue,https://www.leafly.com/sativa/chocolate-fondue
Dry Eyes; Dry Mouth; Paranoid,Chocolate Thai,https://www.leafly.com/sativa/chocolate-thai
Dry Mouth; Paranoid,Chocolate Thunder,https://www.leafly.com/sativa/chocolate-thunder
Dry Mouth; Dry Eyes; Paranoid; Headache; Dizzy,Chocolope,https://www.leafly.com/sativa/chocolope
Dry Mouth; Dry Eyes; Anxious; Paranoid; Dizzy,Cinex,https://www.leafly.com/sativa/cinex
Dizzy; Headache,Clementine,https://www.leafly.com/sativa/clementine
Dry Mouth; Dry Eyes; Paranoid,Colombian Gold,https://www.leafly.com/sativa/colombian-gold
,Cosmic Collision,https://www.leafly.com/sativa/cosmic-collision
Dry Mouth; Dry Eyes; Dizzy; Paranoid; Anxious,Cracker Jack,https://www.leafly.com/sativa/cracker-jack
,Critical Kali Mist,https://www.leafly.com/sativa/critical-kali-mist
Dizzy; Dry Mouth; Anxious; Dry Eyes; Paranoid,Crystal Coma,https://www.leafly.com/sativa/crystal-coma
,Damn Sour,https://www.leafly.com/sativa/damn-sour
,Dance World,https://www.leafly.com/sativa/dance-world
Dry Eyes,DelaHaze,https://www.leafly.com/sativa/delahaze
Dry Mouth; Dry Eyes; Anxious; Paranoid; Dizzy,Dirty Girl,https://www.leafly.com/sativa/dirty-girl
Dry Mouth; Dizzy; Dry Eyes,Django,https://www.leafly.com/sativa/django
,Doox,https://www.leafly.com/sativa/doox
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Headache,Double Diesel,https://www.leafly.com/sativa/double-diesel
,Doug's Varin,https://www.leafly.com/sativa/dougs-varin
Dry Mouth; Dizzy; Dry Eyes; Paranoid,Dr. Grinspoon,https://www.leafly.com/sativa/dr-grinspoon
Dry Mouth,Dream Beaver,https://www.leafly.com/sativa/dream-beaver
,Drizella,https://www.leafly.com/sativa/drizella
Dry Mouth; Dry Eyes; Anxious; Paranoid; Dizzy,Durban Poison,https://www.leafly.com/sativa/durban-poison
Dry Mouth; Dry Eyes; Headache; Paranoid; Anxious,Dutch Dragon,https://www.leafly.com/sativa/dutch-dragon
Dry Eyes; Anxious; Dizzy; Dry Mouth; Paranoid,Dutch Hawaiian,https://www.leafly.com/sativa/dutch-hawaiian
,Early Pearl,https://www.leafly.com/sativa/early-pearl
Dry Mouth; Dry Eyes; Dizzy; Paranoid; Anxious,East Coast Sour Diesel,https://www.leafly.com/sativa/east-coast-sour-diesel
,Electric Lemon G,https://www.leafly.com/sativa/electric-lemon-g
Dizzy; Dry Mouth; Dry Eyes,Emerald Jack,https://www.leafly.com/sativa/emerald-jack
Dry Mouth; Dry Eyes; Headache; Dizzy; Paranoid,Euforia,https://www.leafly.com/sativa/euphoria
Dry Mouth; Dry Eyes; Paranoid; Dizzy,Fire Haze,https://www.leafly.com/sativa/fire-haze
Dry Eyes; Headache; Dizzy; Dry Mouth,Firewalker OG,https://www.leafly.com/sativa/firewalker-og
Dry Mouth; Dry Eyes; Dizzy,Frostbite,https://www.leafly.com/sativa/frostbite
Dry Mouth; Dry Eyes; Paranoid,Fruit Punch,https://www.leafly.com/sativa/fruit-punch
,"G Stik ""Amarillo""",https://www.leafly.com/sativa/g-stik-amarillo
,"G Stik ""Rosado""",https://www.leafly.com/sativa/g-stik-rosado
Dry Eyes; Anxious; Dizzy; Dry Mouth,Galactic Jack,https://www.leafly.com/sativa/galactic-jack
Dry Mouth; Anxious; Dry Eyes; Paranoid; Dizzy,Ghost Train Haze,https://www.leafly.com/sativa/ghost-train-haze
,Golden XTRX CO2 Dabbables,https://www.leafly.com/Sativa/golden-xtrx-co2-dabbables-s
,Golden XTRX Oil Vaporizer Cartridge,https://www.leafly.com/Sativa/golden-xtrx-oil-vaporizer-cartridge-s
,Golden XTRX Personal Vaporizer Sativa,https://www.leafly.com/Sativa/golden-xtrx-personal-vaporizer-sativa
Dry Mouth; Dizzy; Dry Eyes; Headache; Paranoid,Goldwing,https://www.leafly.com/sativa/goldwing
Dry Mouth; Dry Eyes; Dizzy; Paranoid; Headache,Grapefruit,https://www.leafly.com/sativa/grapefruit
Dry Mouth; Dizzy; Dry Eyes; Headache; Paranoid,Grapefruit Haze,https://www.leafly.com/sativa/grapefruit-haze
Dry Mouth; Dry Eyes; Dizzy; Paranoid; Headache,Great White Shark,https://www.leafly.com/sativa/white-shark
Dry Mouth; Dry Eyes; Dizzy; Headache; Paranoid,Green Candy,https://www.leafly.com/sativa/green-candy
Dry Mouth; Dry Eyes; Paranoid; Anxious; Dizzy,Green Crack,https://www.leafly.com/sativa/green-crack
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Headache,Green Crack Extreme,https://www.leafly.com/sativa/green-crack-extreme
Dry Eyes; Dry Mouth; Paranoid; Dizzy; Headache,Green Goblin,https://www.leafly.com/sativa/green-goblin
Dry Eyes; Anxious; Headache; Dry Mouth; Paranoid,Green Haze,https://www.leafly.com/sativa/green-haze
Dry Mouth; Anxious; Dry Eyes; Dizzy,Green Lantern,https://www.leafly.com/sativa/green-lantern
Dry Mouth; Dry Eyes; Dizzy; Anxious; Headache,Harlequin,https://www.leafly.com/sativa/harlequin
Dry Mouth; Dry Eyes,Hashplant Haze,https://www.leafly.com/sativa/hashplant-haze
Dry Mouth; Paranoid; Anxious; Dry Eyes; Dizzy,Hawaiian,https://www.leafly.com/sativa/hawaiian
Dry Mouth; Dry Eyes,Hawaiian Diesel,https://www.leafly.com/sativa/hawaiian-diesel
Anxious; Dry Mouth,Hawaiian Dream,https://www.leafly.com/sativa/hawaiian-dream
Dry Mouth; Paranoid; Dry Eyes; Anxious; Dizzy,Hawaiian Haze,https://www.leafly.com/sativa/hawaiian-haze
Dry Mouth; Dry Eyes; Paranoid; Dizzy; Headache,Hawaiian Punch,https://www.leafly.com/sativa/hawaiian-punch
Dry Mouth; Dizzy; Dry Eyes; Headache; Paranoid,Hawaiian Sativa,https://www.leafly.com/sativa/hawaiian-sativa
Dry Eyes; Dry Mouth; Dizzy; Headache; Paranoid,Hawaiian Snow,https://www.leafly.com/sativa/hawaiian-snow
Dry Mouth; Dry Eyes; Headache; Paranoid; Anxious,Haze,https://www.leafly.com/sativa/haze
Dry Eyes; Dry Mouth,Haze Mist,https://www.leafly.com/sativa/haze-mist
Dry Mouth,Haze Wreck,https://www.leafly.com/sativa/haze-wreck
,Heisenberg Kush,https://www.leafly.com/sativa/heisenberg-kush
Dry Mouth; Dry Eyes; Paranoid; Headache; Anxious,Hempstar,https://www.leafly.com/sativa/hempstar
