effects,name,pageUrl
Effects Medical Negatives Relaxed Sleepy Hungry Happy Euphoric Pain Insomnia Stress Headaches Muscle Spasms Dry Eyes Dry Mouth Dizzy,Black Ice,https://www.leafly.com/indica/black-ice
Effects Medical Negatives Relaxed Sleepy Happy Euphoric Tingly Pain Depression Stress Insomnia Nausea Dry Mouth Dry Eyes Dizzy Paranoid,Black Label Kush,https://www.leafly.com/indica/black-label-kush
Effects Medical Euphoric Focused Relaxed Uplifted Energetic Depression Fatigue Stress,Black Lime Special Reserve,https://www.leafly.com/indica/black-lime-special-reserve
Effects Medical Negatives Relaxed Happy Uplifted Euphoric Sleepy Stress Depression Insomnia Pain Headaches Dry Mouth Dry Eyes Headache Anxious Dizzy,Black Mamba,https://www.leafly.com/indica/black-mamba
Effects Medical Negatives Euphoric Relaxed Happy Hungry Sleepy Stress Pain Depression Muscle Spasms Insomnia Dry Eyes Dry Mouth Paranoid,Black Russian,https://www.leafly.com/indica/black-russian
Effects Medical Negatives Sleepy Hungry Relaxed Euphoric Energetic Fatigue Pain Insomnia Seizures Stress Dry Mouth Dry Eyes Dizzy Headache Paranoid,Blackberry Hashplant,https://www.leafly.com/indica/blackberry-hashplant
Effects Medical Negatives Relaxed Happy Sleepy Euphoric Hungry Stress Insomnia Pain Depression Lack of Appetite Dry Mouth Dry Eyes Dizzy Headache Paranoid,Blackberry Kush,https://www.leafly.com/indica/blackberry-kush
Effects Medical Negatives Relaxed Happy Giggly Aroused Hungry Muscle Spasms Fatigue Pain Stress Insomnia Dry Mouth Dry Eyes,Blackberry Rhino,https://www.leafly.com/indica/blackberry-rhino
Effects Medical Euphoric Creative Happy Relaxed Giggly Pain Stress Depression Eye Pressure Fatigue,Blackberry x Blueberry,https://www.leafly.com/indica/blackberry-x-blueberry
Effects Medical Negatives Relaxed Euphoric Sleepy Happy Hungry Pain Stress Insomnia Headaches Depression Dry Mouth Dizzy Headache Dry Eyes Paranoid,Blackwater,https://www.leafly.com/indica/blackwater
Effects Medical Negatives Relaxed Euphoric Tingly Happy Sleepy Seizures Depression Pain Stress Fatigue Dry Eyes Dry Mouth,Blue Afghani,https://www.leafly.com/indica/blue-afghani
Effects Medical Negatives Relaxed Sleepy Euphoric Happy Focused Stress Insomnia Pain Depression Muscle Spasms Dry Eyes Dry Mouth,Blue Alien,https://www.leafly.com/indica/blue-alien
Effects Medical Negatives Happy Energetic Relaxed Euphoric Sleepy Stress Muscle Spasms Inflammation Fatigue Headaches Dry Mouth Dry Eyes Dizzy Headache Paranoid,Blue Bastard,https://www.leafly.com/indica/blue-bastard
Effects Medical Relaxed Dry Mouth Sleepy Energetic Happy Pain Stress Inflammation Spasticity Depression,Blue Blood,https://www.leafly.com/indica/blue-blood
Effects Medical Negatives Relaxed Happy Euphoric Sleepy Uplifted Stress Pain Insomnia Depression Lack of Appetite Dry Mouth Dry Eyes Dizzy Paranoid Anxious,Blue Cheese,https://www.leafly.com/indica/blue-cheese
Effects Medical Negatives Relaxed Happy Euphoric Uplifted Creative Stress Insomnia Depression Lack of Appetite Pain Dry Eyes Dry Mouth Headache,Blue Diamond,https://www.leafly.com/indica/blue-diamond
Effects Medical Negatives Euphoric Relaxed Happy Uplifted Tingly Pain Stress Fatigue Headaches Insomnia Dry Eyes Dizzy Dry Mouth Paranoid,Blue Dynamite,https://www.leafly.com/indica/blue-dynamite
Effects Medical Negatives Relaxed Sleepy Happy Euphoric Hungry Insomnia Stress Pain Depression Muscle Spasms Dry Mouth Dry Eyes Dizzy Paranoid,Blue God,https://www.leafly.com/indica/blue-god
Effects Medical Negatives Relaxed Uplifted Happy Creative Tingly Pain Insomnia Stress Lack of Appetite Nausea Dry Mouth Dry Eyes,Blue Knight,https://www.leafly.com/indica/blue-knight
Effects Medical Headache Muscle Spasms Pain,Blue Kripple,https://www.leafly.com/indica/blue-kripple
Effects Medical Negatives Uplifted Happy Energetic Relaxed Euphoric Stress Depression Fatigue Headaches Insomnia Dry Mouth Dry Eyes Dizzy Headache Paranoid,Blue Lights,https://www.leafly.com/indica/blue-lights
Effects Medical Negatives Relaxed Hungry Sleepy Happy Creative Pain Stress Insomnia Depression Dry Mouth Headache,Blue Monster,https://www.leafly.com/indica/blue-monster
Effects Medical Negatives Relaxed Happy Uplifted Aroused Euphoric Pain Nausea Stress Depression Headaches Dry Eyes Dry Mouth Dizzy Headache Anxious,Blue Moonshine,https://www.leafly.com/indica/blue-moonshine
Effects Medical Negatives Sleepy Relaxed Giggly Euphoric Happy Stress Insomnia Fatigue Pain Depression Dry Mouth Dry Eyes Dizzy Paranoid Anxious,Blue Mystic,https://www.leafly.com/indica/blue-mystic
Effects Medical Negatives Uplifted Relaxed Euphoric Happy Focused Insomnia Seizures Stress Headaches Spasticity Dry Mouth Headache,Blue Power,https://www.leafly.com/indica/blue-power
Effects Medical Negatives Relaxed Happy Euphoric Sleepy Uplifted Stress Pain Insomnia Depression Lack of Appetite Dry Mouth Dry Eyes Dizzy Headache Paranoid,Blueberry,https://www.leafly.com/indica/blueberry
Effects Medical Negatives Relaxed Happy Euphoric Sleepy Uplifted Stress Pain Insomnia Depression Headaches Dry Mouth Dry Eyes Paranoid Dizzy Headache,Blueberry Kush,https://www.leafly.com/indica/blueberry-kush
Effects Medical Negatives Happy Euphoric Relaxed Uplifted Focused Stress Pain Depression Muscle Spasms Insomnia Dry Mouth Dry Eyes Paranoid,Blueberry Skunk,https://www.leafly.com/indica/blueberry-skunk
Effects Medical Euphoric Talkative Uplifted Happy Giggly Depression Stress,Blueberry Waltz,https://www.leafly.com/indica/blueberry-waltz
Effects Medical Negatives Sleepy Hungry Happy Dry Mouth Creative Stress Insomnia Lack of Appetite Depression Nausea Dry Mouth Anxious,Brains Damage,https://www.leafly.com/indica/brains-damage
Effects Medical Happy Relaxed Sleepy Euphoric Hungry Pain Stress Inflammation Insomnia Depression,Brand X,https://www.leafly.com/indica/brand-x
,Bronze Whaler,https://www.leafly.com/indica/bronze-whaler
Effects Medical Negatives Relaxed Sleepy Happy Euphoric Hungry Stress Pain Insomnia Depression Muscle Spasms Dry Mouth Dry Eyes Dizzy Paranoid Headache,Bubba Kush,https://www.leafly.com/indica/bubba-kush
Effects Medical Negatives Relaxed Sleepy Euphoric Happy Hungry Stress Insomnia Pain Lack of Appetite Depression Dry Mouth Dry Eyes Dizzy Paranoid,Bubba OG,https://www.leafly.com/indica/bubba-og
Effects Medical Relaxed Euphoric Happy Tingly Dry Mouth Stress Depression Headaches Insomnia Pain,Bubba's Gift,https://www.leafly.com/indica/bubbas-gift
Effects Medical Negatives Creative Relaxed Sleepy Happy Uplifted Eye Pressure Headaches Dry Mouth Headache,Bubble Cheese,https://www.leafly.com/indica/bubble-cheese
Effects Medical Negatives Relaxed Happy Euphoric Hungry Uplifted Stress Pain Depression Insomnia Headaches Dry Mouth Dizzy Dry Eyes Headache,Bubblegum Kush,https://www.leafly.com/indica/bubblegum-kush
Effects Medical Negatives Happy Relaxed Creative Hungry Euphoric Pain Stress Depression Insomnia Fatigue Dry Mouth Dizzy Dry Eyes Headache,Buddha Tahoe,https://www.leafly.com/indica/buddha-tahoe
Effects Medical Negatives Relaxed Happy Euphoric Sleepy Uplifted Pain Stress Insomnia Nausea Depression Dry Mouth Dry Eyes Dizzy Anxious,Buddha's Sister,https://www.leafly.com/indica/buddhas-sister
Effects Medical Negatives Relaxed Sleepy Euphoric Happy Uplifted Stress Depression Pain Cramps Lack of Appetite Headache,Burkle,https://www.leafly.com/indica/burkle
Effects Medical Negatives Relaxed Happy Sleepy Talkative Giggly Stress Insomnia Lack of Appetite Nausea Inflammation Dizzy Dry Eyes Dry Mouth,Butterscotch,https://www.leafly.com/indica/butterscotch
Effects Medical Negatives Relaxed Happy Uplifted Focused Hungry Depression Stress Pain Nausea Insomnia Dry Mouth,CBD Critical Cure,https://www.leafly.com/indica/cbd-critical-cure
Effects Medical Negatives Relaxed Creative Hungry Happy Focused Stress Pain Nausea Lack of Appetite Insomnia Dry Mouth Dry Eyes,CBD Shark,https://www.leafly.com/indica/cbd-shark
Effects Medical Anxious Dry Mouth Giggly Happy Headache Eye Pressure Headaches Insomnia Lack of Appetite Muscle Spasms,CHR Super OG,https://www.leafly.com/indica/chr-super-og
Effects Medical Negatives Relaxed Energetic Happy Talkative Euphoric Pain Muscle Spasms Stress Insomnia Depression Dry Mouth Dry Eyes Paranoid Dizzy,Cactus,https://www.leafly.com/indica/cactus
Effects Medical Negatives Relaxed Euphoric Hungry Happy Sleepy Pain Stress Insomnia Depression Lack of Appetite Dry Mouth Dry Eyes Paranoid Headache,Cadillac Purple,https://www.leafly.com/indica/cadillac-purple
Effects Medical Negatives Relaxed Creative Happy Energetic Talkative Insomnia Dry Mouth Paranoid,California Grapefruit,https://www.leafly.com/indica/california-grapefruit
Effects Medical Negatives Relaxed Euphoric Creative Happy Hungry Stress Insomnia Nausea Pain Depression Dry Eyes Dry Mouth Dizzy,Candy Cane,https://www.leafly.com/indica/candy-cane
Effects Medical Aroused Euphoric Uplifted Insomnia Pain,CannaSutra,https://www.leafly.com/indica/cannasutra
Effects Medical Happy Hungry Relaxed Sleepy Uplifted Muscle Spasms Cramps Pain Lack of Appetite Fatigue,Capers,https://www.leafly.com/indica/capers
Effects Medical Aroused Eye Pressure,Caramella,https://www.leafly.com/indica/caramella
Effects Medical Euphoric Sleepy Hungry Relaxed Tingly Depression Insomnia Lack of Appetite Pain Stress,Cascadia Kush,https://www.leafly.com/indica/cascadia-kush
Effects Medical Negatives Relaxed Euphoric Happy Talkative Uplifted Pain Stress Depression Fatigue Insomnia Dry Eyes,Chem Scout,https://www.leafly.com/indica/chem-scout
Effects Medical Negatives Relaxed Sleepy Hungry Dry Mouth Euphoric Stress Insomnia Pain Depression Lack of Appetite Dry Eyes Dry Mouth Paranoid Anxious Dizzy,Chemo,https://www.leafly.com/indica/chemo
Effects Medical Negatives Relaxed Hungry Euphoric Happy Uplifted Insomnia Fatigue Stress Pain Lack of Appetite Anxious Paranoid Dizzy Dry Mouth,Cherry Kola,https://www.leafly.com/indica/cherry-kola
Effects Medical Happy Relaxed Euphoric Hungry Uplifted Depression Stress Cramps Eye Pressure Fatigue,China Yunnan,https://www.leafly.com/indica/china-yunnan
Effects Medical Negatives Sleepy Relaxed Uplifted Happy Euphoric Stress Depression Pain Insomnia Nausea Dry Mouth Dry Eyes Dizzy Headache Paranoid,Chocolate Chunk,https://www.leafly.com/indica/chocolate-chunk
Effects Medical Negatives Euphoric Relaxed Creative Uplifted Hungry Stress Insomnia Nausea Pain Lack of Appetite Paranoid Dry Mouth Dizzy Dry Eyes Headache,Chocolope Kush,https://www.leafly.com/indica/chocolate-kush
Effects Medical Relaxed Euphoric Happy Sleepy Hungry Insomnia Depression Headaches Stress,Chronic Thunder,https://www.leafly.com/indica/chronic-thunder
Effects Medical Negatives Relaxed Sleepy Happy Euphoric Giggly Pain Insomnia Stress Depression Muscle Spasms Dry Mouth Dizzy Dry Eyes Paranoid Anxious,Church OG,https://www.leafly.com/indica/church-og
Effects Medical Relaxed Focused Sleepy Dry Eyes Dry Mouth Depression Muscle Spasms Pain Stress Lack of Appetite,Colorado Bubba,https://www.leafly.com/indica/colorado-bubba
Effects Medical Negatives Euphoric Happy Relaxed Hungry Sleepy Insomnia Pain Depression Headaches Stress Dry Mouth Anxious Dry Eyes Dizzy,Confidential Cheese,https://www.leafly.com/indica/confidential-cheese
Effects Medical Negatives Relaxed Happy Sleepy Giggly Euphoric Insomnia Stress Pain Fatigue Depression Dry Mouth Dizzy Dry Eyes,Conspiracy Kush,https://www.leafly.com/indica/conspiracy-kush
Effects Medical Negatives Relaxed Sleepy Euphoric Happy Tingly Stress Insomnia Depression Lack of Appetite Pain Dry Mouth Dry Eyes Dizzy Headache Paranoid,Cookies Kush,https://www.leafly.com/indica/cookies-kush
Effects Medical Negatives Relaxed Happy Focused Euphoric Uplifted Stress Cramps Depression Headaches Pain Dizzy,Copper Kush,https://www.leafly.com/indica/copper-kush
Effects Medical Negatives Relaxed Euphoric Sleepy Happy Creative Stress Insomnia Pain Lack of Appetite Nausea Dry Mouth Dry Eyes Paranoid Anxious Headache,Corleone Kush,https://www.leafly.com/indica/corleone-kush
Effects Medical Negatives Relaxed Uplifted Happy Hungry Sleepy Stress Headaches Depression Insomnia Pain Dry Mouth,Cornbread,https://www.leafly.com/indica/cornbread
Effects Medical Negatives Relaxed Happy Sleepy Hungry Talkative Pain Insomnia Stress Depression Lack of Appetite Dry Mouth Anxious Headache Dry Eyes Paranoid,Cream Caramel,https://www.leafly.com/indica/cream-caramel
Effects Medical Negatives Relaxed Happy Uplifted Euphoric Giggly Stress Insomnia Pain Depression Lack of Appetite Dry Mouth,Critical Hog,https://www.leafly.com/indica/critical-hog
Effects Medical Negatives Relaxed Euphoric Happy Sleepy Uplifted Stress Pain Insomnia Nausea Muscle Spasms Dry Mouth Dry Eyes Dizzy Headache Anxious,Critical Kush,https://www.leafly.com/indica/critical-kush
Effects Medical Negatives Relaxed Happy Euphoric Sleepy Uplifted Pain Stress Insomnia Depression Inflammation Dry Mouth Dry Eyes Dizzy Paranoid Anxious,Critical Mass,https://www.leafly.com/indica/critical-mass
Effects Medical Negatives Relaxed Sleepy Focused Euphoric Dry Mouth Stress Pain Insomnia Muscle Spasms Nausea Dry Mouth Dizzy Dry Eyes Paranoid,Critical Sensi Star,https://www.leafly.com/indica/critical-sensi-star
Effects Medical Creative Focused Hungry Relaxed Eye Pressure Spasticity,Crosswalker,https://www.leafly.com/indica/crosswalker
Effects Medical Negatives Happy Relaxed Sleepy Uplifted Creative Fatigue Dry Mouth,Crouching Tiger Hidden Alien,https://www.leafly.com/indica/crouching-tiger-hidden-alien
Effects Medical Relaxed Happy Sleepy Euphoric Uplifted Headaches Lack of Appetite Depression Nausea Pain,Crown OG,https://www.leafly.com/indica/crown-og
,Crystalberry,https://www.leafly.com/indica/crystalberry
Effects Negatives Creative Talkative Energetic Focused Happy Anxious,Cuvee,https://www.leafly.com/indica/cuvee
Effects Medical Negatives Relaxed Sleepy Happy Euphoric Uplifted Pain Insomnia Stress Depression Lack of Appetite Dry Mouth Dry Eyes Headache Dizzy Anxious,DJ Short Blueberry,https://www.leafly.com/indica/dj-short-blueberry
Effects Medical Negatives Relaxed Uplifted Happy Creative Euphoric Pain Insomnia Stress Inflammation Lack of Appetite Anxious Dizzy Dry Eyes Dry Mouth Headache,Dank Schrader,https://www.leafly.com/indica/dank-schrader
Effects Medical Negatives Euphoric Tingly Energetic Happy Aroused Stress Pain Insomnia Depression Fatigue Dry Eyes Dry Mouth Dizzy Headache,Danky Doodle,https://www.leafly.com/indica/double-d
Effects Medical Negatives Euphoric Relaxed Sleepy Happy Aroused Insomnia Stress Pain Spasticity Headaches Dry Mouth,Dark Side of the Moon,https://www.leafly.com/indica/dark-side-of-the-moon
Effects Medical Negatives Relaxed Happy Sleepy Tingly Euphoric Pain Stress Insomnia Lack of Appetite Depression Dry Mouth Dry Eyes Paranoid Anxious Dizzy,Dark Star,https://www.leafly.com/indica/dark-star
Effects Medical Negatives Relaxed Sleepy Euphoric Hungry Happy Stress Insomnia Depression Pain Nausea Dry Mouth Dry Eyes Headache Dizzy Anxious,Darth Vader OG,https://www.leafly.com/indica/darth-vader-og
Effects Medical Negatives Relaxed Sleepy Happy Euphoric Hungry Pain Insomnia Stress Lack of Appetite Headaches Dry Mouth Dry Eyes Headache Dizzy Paranoid,Death Bubba,https://www.leafly.com/indica/death-bubba
Effects Medical Negatives Relaxed Euphoric Sleepy Happy Uplifted Stress Pain Insomnia Depression Muscle Spasms Dry Mouth Dry Eyes Dizzy Paranoid Anxious,Death Star,https://www.leafly.com/indica/death-star
Effects Medical Negatives Happy Relaxed Sleepy Euphoric Hungry Pain Stress Depression Lack of Appetite Insomnia Dry Eyes Dry Mouth Paranoid Dizzy Anxious,Death Star OG,https://www.leafly.com/indica/deathstar-og
Effects Medical Negatives Relaxed Happy Uplifted Sleepy Euphoric Insomnia Pain Stress Lack of Appetite Eye Pressure Dry Mouth,Deep Chunk,https://www.leafly.com/indica/deep-chunk
Effects Medical Negatives Relaxed Euphoric Happy Sleepy Hungry Stress Pain Lack of Appetite Muscle Spasms Insomnia Dry Mouth Dry Eyes Dizzy Anxious Headache,Deep Purple,https://www.leafly.com/indica/deep-purple
Effects Medical Negatives Happy Dry Mouth Creative Sleepy Energetic Stress Cramps Depression Eye Pressure Headaches Dry Eyes,Denver Maple,https://www.leafly.com/indica/denver-maple
Effects Medical Negatives Relaxed Uplifted Euphoric Sleepy Happy Depression Pain Stress Muscle Spasms Cramps Dry Eyes,Devil Fruit,https://www.leafly.com/indica/devil-fruit
Effects Medical Negatives Relaxed Sleepy Euphoric Happy Tingly Stress Insomnia Pain Depression Muscle Spasms Dry Mouth Dry Eyes Dizzy Headache Paranoid,Diablo,https://www.leafly.com/indica/diablo
Effects Medical Negatives Relaxed Sleepy Euphoric Happy Tingly Stress Insomnia Pain Depression Lack of Appetite Dry Mouth Dry Eyes Dizzy Paranoid Headache,Diamond OG,https://www.leafly.com/indica/diamond-og
Effects Medical Negatives Relaxed Sleepy Uplifted Tingly Euphoric Pain Stress Inflammation Depression Insomnia Dizzy Dry Mouth Dry Eyes,Digweed,https://www.leafly.com/indica/digweed
Effects Medical Negatives Sleepy Relaxed Happy Tingly Uplifted Stress Insomnia Depression Pain Muscle Spasms Dry Eyes Headache Dry Mouth,Domino,https://www.leafly.com/indica/domino
Effects Medical Euphoric Relaxed Giggly Happy Tingly Inflammation Pain Stress,Dorit,https://www.leafly.com/indica/dorit
Effects Medical Negatives Relaxed Happy Euphoric Sleepy Dry Mouth Pain Depression Fatigue Headaches Insomnia Dizzy Dry Mouth,Double OG,https://www.leafly.com/indica/double-og
Effects Medical Relaxed Creative Focused Sleepy Dry Mouth Pain Stress Depression Muscle Spasms Spasticity,Double Purple Doja,https://www.leafly.com/indica/double-purple-doja
Effects Medical Relaxed Happy Uplifted Creative Euphoric Insomnia Stress Depression Inflammation Muscle Spasms,Dr. Funk,https://www.leafly.com/indica/dr-funk
Effects Medical Relaxed Uplifted Euphoric Happy Sleepy Pain Depression Lack of Appetite Nausea Spasticity,Dream Berry,https://www.leafly.com/indica/dream-berry
Effects Medical Happy Hungry Relaxed Sleepy Creative Stress Pain Depression Eye Pressure Insomnia,Durga Mata,https://www.leafly.com/indica/durga-mata
Effects Medical Negatives Euphoric Relaxed Happy Hungry Tingly Depression Stress Pain Insomnia Muscle Spasms Dry Mouth Dry Eyes Headache Paranoid Dizzy,Dynamite,https://www.leafly.com/Indica/29aca226-23ba-4726-a4ab-f3bf68f2a3c4
Effects Medical Negatives Relaxed Tingly Aroused Euphoric Happy Pain Stress Depression Insomnia Lack of Appetite Dry Mouth Dry Eyes Paranoid Dizzy Anxious,Early Girl,https://www.leafly.com/indica/early-girl
Effects Medical Dizzy Happy Relaxed Sleepy Fatigue Headaches Insomnia Lack of Appetite Muscle Spasms,Eastern European,https://www.leafly.com/indica/eastern-european
Effects Medical Negatives Sleepy Relaxed Uplifted Euphoric Hungry Fatigue Eye Pressure Pain Stress Depression Dry Mouth Dry Eyes Dizzy Headache Paranoid,Edelweiss,https://www.leafly.com/indica/edelweiss
Effects Medical Negatives Relaxed Sleepy Tingly Happy Uplifted Pain Stress Insomnia Nausea Depression Dry Mouth Dry Eyes Paranoid Dizzy,El Jefe,https://www.leafly.com/indica/el-jeffe
Effects Medical Negatives Relaxed Sleepy Hungry Euphoric Happy Insomnia Headaches Stress Depression Lack of Appetite Dry Eyes,Emerald OG,https://www.leafly.com/indica/emerald-og
Effects Medical Negatives Relaxed Euphoric Sleepy Happy Creative Stress Lack of Appetite Pain Insomnia Muscle Spasms Dry Mouth,Endless Sky,https://www.leafly.com/indica/endless-sky
Effects Medical Negatives Relaxed Sleepy Happy Uplifted Euphoric Stress Pain Insomnia Depression Lack of Appetite Dry Mouth Dry Eyes,Enigma,https://www.leafly.com/indica/enigma
Effects Medical Relaxed Happy Sleepy Euphoric Creative Pain Insomnia Muscle Spasms Fatigue Inflammation,Eran Almog,https://www.leafly.com/indica/eran-almog
Effects Medical Negatives Relaxed Happy Hungry Dry Eyes Dry Mouth Pain Stress Insomnia Depression Muscle Spasms Dry Mouth,Erez,https://www.leafly.com/indica/erez
Effects Medical Negatives Relaxed Sleepy Euphoric Happy Tingly Stress Insomnia Pain Inflammation Depression Dry Mouth,Everlast,https://www.leafly.com/indica/everlast
Effects Medical Negatives Euphoric Relaxed Happy Sleepy Tingly Pain Depression Stress Headaches Insomnia Dry Mouth Dry Eyes,Face Off OG,https://www.leafly.com/indica/face-off-og
Effects Medical Negatives Happy Relaxed Headache Uplifted Creative Depression Eye Pressure Headaches Inflammation Insomnia Dry Mouth,Faygo Red Pop,https://www.leafly.com/indica/faygo-red-pop
Effects Medical Euphoric Relaxed Hungry Sleepy Tingly Insomnia Lack of Appetite Pain Stress,Flaming Cookies,https://www.leafly.com/indica/flaming-cookies
Effects Medical Negatives Relaxed Happy Euphoric Creative Focused Stress Depression Pain Insomnia Muscle Spasms Dry Mouth Dizzy Dry Eyes,Flowerbomb Kush,https://www.leafly.com/indica/flowerbomb-kush
Effects Medical Negatives Relaxed Happy Sleepy Tingly Euphoric Stress Pain Insomnia Depression Lack of Appetite Dry Mouth,Frankenstein,https://www.leafly.com/indica/frankenstein
Effects Medical Negatives Relaxed Euphoric Happy Creative Energetic Stress Headaches Insomnia Depression Fatigue Dry Mouth Dry Eyes Anxious Headache Paranoid,Freezeland,https://www.leafly.com/indica/freezeland
Effects Medical Negatives Relaxed Happy Euphoric Uplifted Talkative Stress Insomnia Pain Depression Nausea Paranoid Headache,Frosty,https://www.leafly.com/indica/frosty
Effects Medical Negatives Happy Euphoric Relaxed Talkative Uplifted Headaches Lack of Appetite Depression Fatigue Insomnia Dry Mouth,Fruity Chronic Juice,https://www.leafly.com/indica/fruity-chronic-juice
Effects Euphoric Happy Relaxed Aroused Creative,Fruitylicious,https://www.leafly.com/indica/fruitylicious
Effects Medical Negatives Relaxed Happy Euphoric Sleepy Tingly Stress Pain Inflammation Insomnia Muscle Spasms Dry Mouth Dry Eyes Dizzy Headache Paranoid,Fucking Incredible,https://www.leafly.com/indica/fucking-incredible
Effects Medical Negatives Relaxed Euphoric Giggly Sleepy Energetic Muscle Spasms Stress Pain Insomnia Inflammation Dry Mouth Headache Dry Eyes Dizzy Paranoid,Funky Monkey,https://www.leafly.com/indica/funky-monkey
Effects Medical Dry Mouth Euphoric Happy Talkative Uplifted Stress Headaches Nausea Pain,"G Stik ""RED""",https://www.leafly.com/indica/g-stik-red
,"G Stik ""Violeta""",https://www.leafly.com/indica/g-stik-violeta
Effects Medical Negatives Relaxed Happy Euphoric Uplifted Sleepy Stress Pain Insomnia Depression Nausea Dry Mouth Dry Eyes Dizzy Headache Anxious,G13,https://www.leafly.com/indica/g-13
Effects Medical Relaxed Happy Creative Euphoric Focused Depression Fatigue Insomnia Lack of Appetite Pain,Garlic Bud,https://www.leafly.com/indica/garlic-bud
Effects Medical Negatives Relaxed Euphoric Giggly Hungry Happy Pain Stress Muscle Spasms Fatigue Nausea Dry Mouth Dry Eyes Dizzy Headache,Gigabud,https://www.leafly.com/indica/gigabud
Effects Creative Euphoric Giggly Happy Relaxed,Gobbilygoo,https://www.leafly.com/indica/gobbilygoo
Effects Medical Negatives Relaxed Happy Sleepy Euphoric Hungry Pain Stress Insomnia Depression Muscle Spasms Dry Mouth Dry Eyes Paranoid Dizzy Headache,God Bud,https://www.leafly.com/indica/god-bud
Effects Medical Negatives Relaxed Happy Euphoric Sleepy Uplifted Stress Pain Insomnia Depression Lack of Appetite Dry Mouth Dry Eyes Dizzy Paranoid Headache,God's Gift,https://www.leafly.com/indica/gods-gift
Effects Medical Negatives Relaxed Euphoric Hungry Sleepy Happy Pain Stress Insomnia Lack of Appetite Inflammation Dry Mouth Headache Paranoid Dizzy Dry Eyes,Godberry,https://www.leafly.com/indica/godberry
Effects Medical Negatives Relaxed Sleepy Euphoric Happy Giggly Insomnia Pain Stress Headaches Depression Dry Mouth Dry Eyes Dizzy Paranoid,Godfather OG,https://www.leafly.com/indica/godfather-og
Effects Happy Hungry Giggly Relaxed Tingly,Godfather Purple Kush,https://www.leafly.com/indica/godfather-purple-kush
Effects Medical Negatives Euphoric Relaxed Sleepy Giggly Energetic Pain Stress Inflammation Headaches Insomnia Dry Mouth,Godzilla,https://www.leafly.com/indica/godzilla
Effects Medical Relaxed Happy Sleepy Uplifted Pain Cramps Insomnia Lack of Appetite Muscle Spasms,God’s Bubba,https://www.leafly.com/indica/gods-bubba
Effects Medical Hungry Relaxed Aroused Happy Sleepy Inflammation Muscle Spasms Pain Seizures Stress,God’s Treat,https://www.leafly.com/indica/gods-treat
Effects Medical Dry Mouth Hungry Relaxed Sleepy Headaches Insomnia Lack of Appetite Nausea Pain,Gog & Magog,https://www.leafly.com/indica/gog-magog
Effects Medical Negatives Creative Happy Euphoric Relaxed Uplifted Pain Eye Pressure Insomnia Stress Depression Dry Mouth Dry Eyes,Goldberry,https://www.leafly.com/indica/goldberry
,Golden XTRX CO2 Dabbables,https://www.leafly.com/Indica/golden-xtrx-co2-dabbables-i
Effects Negatives Creative Euphoric Focused Hungry Relaxed Dry Eyes Dry Mouth,Golden XTRX Oil Vaporizer Cartridge,https://www.leafly.com/Indica/golden-xtrx-oil-vaporizer-cartridge-i
,Golden XTRX Personal Vaporizer Indica,https://www.leafly.com/Indica/golden-xtrx-personal-vaporizer-indica
Effects Medical Negatives Relaxed Happy Uplifted Sleepy Hungry Stress Insomnia Pain Depression Lack of Appetite Dry Eyes Dry Mouth Paranoid Dizzy Headache,Goo,https://www.leafly.com/indica/goo
Effects Medical Negatives Relaxed Happy Uplifted Focused Hungry Headaches Lack of Appetite Depression Fatigue Insomnia Dry Eyes Dry Mouth,Gooberry,https://www.leafly.com/indica/gooberry
Effects Medical Relaxed Euphoric Happy Tingly Uplifted Depression Stress Pain Nausea Eye Pressure,Grand Doggy Purps,https://www.leafly.com/indica/grand-doggy-purps
Effects Medical Negatives Relaxed Euphoric Focused Happy Hungry Headaches Muscle Spasms Insomnia Pain Stress Dry Mouth Dizzy,Grand Hindu,https://www.leafly.com/indica/grand-hindu
Effects Medical Negatives Relaxed Sleepy Happy Euphoric Hungry Stress Pain Insomnia Depression Lack of Appetite Dry Mouth Dry Eyes Dizzy Paranoid Headache,Granddaddy Purple,https://www.leafly.com/indica/granddaddy-purple
Effects Medical Relaxed Sleepy Euphoric Creative Dry Mouth Insomnia,Grandpa Larry OG,https://www.leafly.com/indica/grandpa-larry-og
Effects Medical Negatives Relaxed Happy Sleepy Euphoric Hungry Pain Stress Insomnia Depression Lack of Appetite Dry Mouth Dry Eyes Headache Dizzy Paranoid,Grape Ape,https://www.leafly.com/indica/grape-ape
Effects Medical Negatives Relaxed Creative Sleepy Euphoric Happy Insomnia Pain Inflammation Lack of Appetite Nausea Dry Mouth,Grape Inferno,https://www.leafly.com/indica/grape-inferno
Effects Medical Negatives Relaxed Happy Euphoric Uplifted Creative Stress Depression Pain Fatigue Lack of Appetite Dry Mouth Dry Eyes Headache Paranoid Anxious,Grape Kush,https://www.leafly.com/indica/grape-kush
Effects Medical Negatives Relaxed Sleepy Euphoric Uplifted Focused Stress Insomnia Depression Pain Headaches Dry Mouth,Grape OX,https://www.leafly.com/indica/grape-ox
Effects Medical Negatives Uplifted Happy Euphoric Talkative Relaxed Pain Depression Fatigue Stress Insomnia Dry Mouth Dry Eyes,Grape Skunk,https://www.leafly.com/indica/grape-skunk
